State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Population_Size,Poverty,Age_19_Under,Age_19_64,Age_65_84,Age_85_and_Over,White,Black,Native_American,Asian,Hispanic,Pop_proportion,No_Exercise,Few_Fruit_Veg,Obesity,High_Blood_Pres,Smoker,Diabetes,Uninsured
1,29,Cleburne,Alabama,AL,70.54124861285233,0.06829719782710461,0.11366605066939553,0.3053860417126249,0.06244315229906708,0.00682971978271046,0.4649087823516478,0.018537810838785536,0.0014635113820093844,0.0009756742546729231,0.008781068292056306,0.004878371273364615,0.14535107208989867,0.3906599715710384,0.13121628878698774,0.15415653223832185,0.11621703231442582,0.05122289837032846,0.07107786945292244
1,31,Coffee,Alabama,AL,700.498855971331,0.21060930776235506,0.37663708322464956,0.9392867667357587,0.19831095402440732,0.023059413258652014,1.197552195232661,0.2843994301900415,0.013835647955191209,0.01844753060692161,0.04919341495179096,0.015372942172434676,0.35818955261772795,1.2310652091685688,0.39201002539708424,0.48117308999720537,0.35357766996599754,0.15834130437607719,0.2281344618389306
1,33,Colbert,Alabama,AL,1007.9658337498842,0.2581690756037025,0.4241349099203684,1.1230354788761059,0.2581690756037025,0.03688129651481464,1.5102890922816596,0.30795882589870227,0.007376259302962929,0.0055321944772221965,0.023972842734629518,0.01844064825740732,0.5569075773737011,1.418085850994623,0.5550635125479604,0.5827244849340715,0.4001620671857389,0.2507928163007396,0.27458125255279503
1,35,Conecuh,Alabama,AL,59.29213233689328,0.09839533162945252,0.1131546313738704,0.26522014389211523,0.059931701992484716,0.00939228165553865,0.24733008359585112,0.19723791476631164,0.0008945030148132049,0.00044725150740660243,0.004025263566659422,0.004472515074066024,0.13325858663179715,0.3581590071312072,0.12029974691902466,0.14133147634048637,0.0550119354110121,0.036674623607341396,0.08962920208428311
1,37,Coosa,Alabama,AL,42.033019866603595,0.050460711898628226,0.08736481463046081,0.23046235583552593,0.05196700180604996,0.006778304583397822,0.2545629943542737,0.11899690268631731,0.0011297174305663034,0.0003765724768554345,0.0056485871528315175,0.003765724768554345,0.11219976947907669,0.30155923946583196,0.10128881157955444,0.11899690268631732,0.08971054735087282,0.056485871528315176,0.06842321904463246
1,39,Covington,Alabama,AL,461.9345308135675,0.218464834992769,0.29211869364747395,0.7327934750900308,0.1934974252793097,0.031209262141824144,1.0748469881644234,0.15729468119479367,0.006241852428364829,0.0037451114570188973,0.011235334371056697,0.012483704856729658,0.35953069987381414,0.999695084926911,0.37700788667323565,0.39448507347265727,0.34704699501708447,0.15105282876642886,0.20560661899033744
1,41,Crenshaw,Alabama,AL,63.57082155591273,0.0815069905575919,0.11207211201668889,0.27184433782560485,0.06900307723341587,0.010651481720594396,0.3454784940679748,0.1139245436202705,0.0018524316035816342,0.00046310790089540855,0.0037048632071632684,0.0046310790089540855,0.13798299907178696,0.37085680703704316,0.12456473002620892,0.14634209668294912,0.11032580930706247,0.04469714849735842,0.08447088112332252
1,43,Cullman,Alabama,AL,2153.019229379007,0.35845023847408547,0.6441323834233567,1.6521052344707847,0.35845023847408547,0.04042671862489686,2.6223464814683095,0.03234137489991749,0.010780458299972498,0.008085343724979372,0.08354855182478683,0.026951145749931238,0.7923636850479784,2.05367730614476,0.5983154356484734,0.9432901012475934,0.7438516226981022,0.2695114574993124,0.4018415831314748
1,45,Dale,Alabama,AL,801.7152812220451,0.2598486387812487,0.4555574236861132,0.9768993128864667,0.19406417326700853,0.019735339654272054,1.2416817865812835,0.34372383231190495,0.008223058189280022,0.02137995129212806,0.05262757241139215,0.016446116378560045,0.49996193790822535,1.3074662520955236,0.4111529094640011,0.5196972775624975,0.4818712098918093,0.19899800818057653,0.2641246290396743
1,47,Dallas,Alabama,AL,664.0596718055821,0.3741940178321136,0.43406506068525175,0.8591494649425327,0.18110990463074297,0.022451641069926816,0.48495544711041927,1.001343191718736,0.0014967760713284544,0.0044903282139853624,0.008980656427970727,0.014967760713284543,0.4714844624684631,1.2857306452711423,0.5478200421062143,0.4729812385397916,0.30534231855100463,0.17212924820277223,0.311778455657717
1,49,DeKalb,Alabama,AL,1526.7302968893089,0.3426978561791643,0.5673805565880204,1.3889476025274738,0.2791512338413061,0.03631235562163331,2.1787413372979985,0.04085140007433747,0.018156177810816656,0.006808566679056245,0.1997179559189832,0.022695222263520817,0.8397232237502702,1.83150443666613,0.5514939010035559,0.8011413459022848,0.43347874523324764,0.17702273365546237,0.41350694964134926
1,51,Elmore,Alabama,AL,1844.2942269327361,0.31180163972921815,0.6260976925762699,1.5964243954135968,0.24445248554770704,0.029932957414004934,1.9281813400854848,0.5163435153915853,0.009977652471334983,0.012472065589168725,0.04240502300317367,0.02494413117833745,0.6909524336399474,2.1202511501586834,0.6186144532227688,0.5737150171017613,0.5637373646304265,0.13719272148085598,0.2806214757562963
1,53,Escambia,Alabama,AL,489.2671459669816,0.23896772530292157,0.3134845428704992,0.7888504480429777,0.16059658958529674,0.021841136183600354,0.8261088568267664,0.4072729511883125,0.03725840878378884,0.0038543181500471212,0.012847727166823739,0.012847727166823739,0.4406770418220542,1.1190370362303477,0.43296840552196003,0.4059881784716302,0.3353256790540996,0.14646408970179062,0.2189252709226765
1,55,Etowah,Alabama,AL,3592.3063351716896,0.5465622252584629,0.8355091341530643,2.0992166995595736,0.4838990401969831,0.06266318506147983,2.917319393417783,0.5082680566097808,0.010443864176913302,0.01740644029485551,0.08355091341530643,0.034812880589711014,1.1871192281091456,2.8337684800024765,0.9434290639811685,1.3298520385269608,1.096605738575897,0.3550913820150523,0.5458659676466687
1,57,Fayette,Alabama,AL,112.09457546571139,0.09900826558031345,0.14451517025697924,0.37143473546900196,0.08363431129765607,0.01475899611135107,0.5374734417217016,0.07256506421414279,0.0012299163426125893,0.0018448745139188838,0.005534623541756653,0.006149581713062947,0.18322678714071047,0.49245850358208076,0.20109132201715837,0.19432678213278914,0.13037113231693445,0.07809968775589941,0.07957558736703453
1,59,Franklin,Alabama,AL,318.73482045522263,0.18043354510592685,0.2550957017014828,0.6242585870906207,0.1420654924109884,0.015554615957407487,0.9757929077280298,0.04355292468074098,0.0041478975886419965,0.006221846382962995,0.11095626049617341,0.010369743971604992,0.2996856007793842,0.8866131095722268,0.27892082077770697,0.3276839095027178,0.24703754649021484,0.07466215659555595,0.20169152024771708
1,61,Geneva,Alabama,AL,223.43690236999916,0.1528070519414022,0.19882281190102896,0.5200649097323858,0.13110150479063482,0.018232659606644577,0.7622988159349495,0.09376796369131499,0.006077553202214859,0.0017364437720613886,0.017364437720613888,0.008682218860306942,0.2586867109428453,0.6952720863333799,0.2995365506805895,0.2743581159856994,0.206835776390854,0.08161285728688526,0.16053422672707535
1,63,Greene,Alabama,AL,31.48840922601354,0.08115737394966743,0.09126130403978668,0.18871533942513033,0.03911198744562286,0.006844597802984001,0.06486071251399124,0.2597687832846785,0.0003259332287135238,0.0006518664574270476,0.002281532600994667,0.0032593322871352385,0.09711180549519441,0.2610073295537899,0.08766808893299369,0.10299490027347355,0.07764680146539889,0.023141259238660193,0.08044032084649769
1,65,Hale,Alabama,AL,113.17951444106528,0.12729296775966067,0.1656044434931508,0.3744637789434678,0.06735404604758745,0.010504759475311803,0.24902459226768567,0.3658128005520345,0.000617927027959518,0.001235854055919036,0.005561343251635662,0.006179270279595178,0.1841113579805383,0.49483596398998186,0.16620729913018445,0.19526494083520768,0.147208240931606,0.032132205453894926,0.11542876882283792
1,67,Henry,Alabama,AL,93.07773825644799,0.09134058600723072,0.13280809131112686,0.33846450275071993,0.07789166536812926,0.011767805559213773,0.3788112646680243,0.17763782677479836,0.0011207433865917879,0.0,0.011767805559213773,0.005603716932958939,0.16696274601751157,0.44874565199135186,0.15072631789431995,0.1770774550815025,0.13349688151746977,0.04482973546367151,0.08624120359823807
1,69,Houston,Alabama,AL,2996.8158610923792,0.48649091952926193,0.8235369160658748,1.9141668859909517,0.3847411847257562,0.05723422582697199,2.295728391504098,0.8235369160658748,0.012718716850438218,0.022257754488266886,0.05087486740175287,0.03179679212609555,1.0461144609485435,2.470610748197624,0.9380053677198187,1.0810909322872486,0.7949198031523887,0.27981177070964086,0.48013156110404276
1,71,Jackson,Alabama,AL,971.0598754826433,0.26244861499530897,0.4289677362337119,1.116764106566246,0.23710874871989984,0.02714985672365265,1.6760511550734905,0.06877963703325339,0.028959847171896164,0.00542997134473053,0.028959847171896164,0.018099904482435102,0.6153967524027935,1.4896221389044089,0.532137191783592,0.528517210887105,0.6696964658500988,0.11040941734285412,0.2461587009611174
1,73,Jefferson,Alabama,AL,145726.9895428502,3.19290330983119,5.587580792204582,13.614184946085768,2.5942339392378417,0.37693997407729324,12.594229722111912,9.13525113646146,0.04434587930321096,0.24390233616766033,0.509977611986926,0.22172939651605483,6.43015249896559,17.538795264419935,6.008866645585086,7.073167748862149,5.188467878475683,2.150775146205732,2.9490009736635296
1,75,Lamar,Alabama,AL,75.52415197949664,0.08126846991511134,0.11357394863913076,0.30488295545793326,0.07622073886448331,0.010600235206318871,0.4447051055603298,0.05754413397715957,0.0010095462101256069,0.0005047731050628034,0.007571596575942051,0.005047731050628034,0.15039714665346224,0.4042223025342929,0.13577165372274624,0.15950830119984588,0.12025167617485746,0.01615273936200971,0.0754635792068891
1,77,Lauderdale,Alabama,AL,2594.278533151623,0.4615153791970136,0.6774809092058726,1.8105603337728995,0.42305576426392916,0.05029334260480275,2.630045975039392,0.28696789603916867,0.008875295753788722,0.011833727671718298,0.03550118301515489,0.029584319179295743,0.7632754348258302,2.2809510087237017,0.7041067964672387,1.0265758755215624,0.6242291346831402,0.19821493850128147,0.3854836789062235
1,79,Lawrence,Alabama,AL,404.00269654502415,0.16811555642965895,0.28719740890066736,0.73200315195414,0.13425895131535262,0.014009629702471578,0.928137967788742,0.1412637661665884,0.06304333366112211,0.0011674691418726315,0.01634456798621684,0.011674691418726315,0.3724226562573694,0.9946837088754821,0.23232635923265366,0.3689202488317516,0.3327287054337,0.1074071610522821,0.18200843921794324
1,81,Lee,Alabama,AL,5125.173850510322,0.6278913880499283,1.0437134993412716,2.7652170400874323,0.31602480458142074,0.03742399001622089,3.081241844668853,0.9563908559700894,0.008316442225826864,0.07484798003244178,0.06653153780661494,0.04158221112913432,1.076979268244579,3.1145076135721608,0.9023339815022148,1.0187641726637908,1.1268779215995401,0.3243412468072477,0.5846458884756286
1,83,Limestone,Alabama,AL,1675.3392910594328,0.2805347547787156,0.5729565754378851,1.5262992590503,0.24962838348953503,0.026151544936998908,2.023178612853279,0.31381853924398695,0.011887065880454049,0.011887065880454049,0.07845463481099674,0.023774131760908097,0.7227336055316061,1.8900434749921937,0.6181274257836106,0.751262563644696,0.5943532940227024,0.19257046726335558,0.3014559907283147
1,85,Lowndes,Alabama,AL,57.684134461083225,0.10278681041168852,0.12793208162828185,0.25674645347468983,0.04984939732412362,0.006617176635945613,0.12307948542858842,0.31630104319820035,0.00044114510906304087,0.00044114510906304087,0.003529160872504327,0.004411451090630409,0.13143918524533302,0.35326900333768313,0.11865727470115159,0.13940185446392095,0.10509363171116405,0.04234993047005192,0.09956645111552832
1,87,Macon,Alabama,AL,175.5323338785369,0.19854161394415834,0.20777610761597964,0.4509511076406077,0.09542310127548695,0.015390822786368863,0.12081795887299557,0.6371800633556709,0.0007695411393184432,0.006925870253865988,0.007695411393184431,0.007695411393184431,0.2292847824599301,0.6162485443662092,0.20698779718058027,0.24317500002462808,0.12081795887299557,0.10465759494730827,0.14590500001477683
